,Brand,Model,Variant,Year,Location,Ownership,KM Driven,Fuel,Transmission,Price
3275,Maruti Suzuki,Swift,LXi,2012,Noida,First,"53,000",Petrol,Automatic,"3,40,000"
3276,Honda,Amaze,1.2 E i-VTEC,2015,Noida,First,"65,000",Petrol,Automatic,"3,75,000"
3277,Honda,Amaze,1.2 E i-VTEC,2014,Noida,First,"68,000",Petrol,Automatic,"3,95,000"
3278,Jaguar,XJ,2.0 Petrol,2014,Delhi,Second,"38,000",Petrol,Automatic,"33,75,000"
3279,Audi,S5 Sportback,3.0 TFSI Quattro,2019,Delhi,Second,"9,000",Petrol,Manual,"62,00,000"
3280,Kia,Carnival,Limousine Plus 7 STR,2021,Delhi,First,"16,000",Diesel,Manual,"35,00,000"
3281,BMW,5-Series,520d Luxury Line,2015,Delhi,First,"64,221",Diesel,Manual,"23,90,000"
3282,MG,Hector Plus,Sharp 1.5 DCT Petrol,2021,Delhi,First,"11,000",Petrol,Manual,"20,75,000"
3283,BMW,3-Series,320d Luxury Line,2017,Delhi,First,"60,000",Diesel,Manual,"25,50,000"
3284,Audi,A4,2.0 TDI (177bhp) Premium Sport,2014,Delhi,Second,"85,000",Diesel,Automatic,"11,75,000"
3285,Toyota,Innova,2.8 ZX AT 7 STR ,2019,Delhi,First,"53,000",Diesel,Automatic,"23,50,000"
3286,Audi,Q3,2.0 TDI quattro Premium Plus,2013,Delhi,First,"78,000",Diesel,Automatic,"12,75,000"
3287,Toyota,Camry,Hybrid,2014,Delhi,First,"90,000",Petrol,Manual,"15,50,000"
3288,Mercedes-Benz,CLA,200 Petrol Sport,2016,Delhi,First,"19,000",Petrol,Manual,"24,75,000"
3289,Mercedes-Benz,GLE,300d 4MATIC LWB,2020,Delhi,First,"19,000",Diesel,Automatic,"85,00,000"
3290,Toyota,Land Cruiser,LC 200 VX,2016,Delhi,Second,"85,000",Diesel,Automatic,"1,24,00,000"
3291,Land Rover,Range Rover Sport,SE 2.0 Petrol,2020,Delhi,First,"19,000",Petrol,Automatic,"1,08,00,000"
3292,Audi,A6,45 TFSI Technology,2020,Delhi,First,"14,000",Petrol,Manual,"57,50,000"
3293,Jaguar,XJ,2.0 Petrol,2014,Delhi,Second,"38,000",Petrol,Automatic,"33,75,000"
3294,BMW,3-Series,320d Luxury Line,2017,Delhi,First,"60,000",Diesel,Manual,"25,50,000"
3295,BMW,5-Series,520d Luxury Line,2015,Delhi,First,"64,221",Diesel,Manual,"23,90,000"
3296,MG,Hector Plus,Sharp 1.5 DCT Petrol,2021,Delhi,First,"11,000",Petrol,Automatic,"20,75,000"
3297,Land Rover,Freelander,SE TD4,2013,Delhi,Second,"78,000",Diesel,Manual,"12,75,000"
3298,Honda,Amaze,1.2 E i-VTEC,2015,Noida,First,"65,000",Petrol,Manual,"3,75,000"
3299,Maruti Suzuki,Swift,LXi,2012,Noida,First,"53,000",Petrol,Manual,"3,40,000"
3300,Honda,Amaze,1.2 E i-VTEC,2014,Noida,First,"68,000",Petrol,Manual,"3,95,000"
3301,Audi,S5 Sportback,3.0 TFSI Quattro,2019,Delhi,Second,"9,000",Petrol,Automatic,"62,00,000"
3302,Audi,A4,2.0 TDI (177bhp) Premium Sport,2014,Delhi,Second,"85,000",Diesel,Manual,"11,75,000"
3303,Kia,Carnival,Limousine Plus 7 STR,2021,Delhi,First,"16,000",Diesel,Manual,"35,00,000"
3304,Audi,Q3,2.0 TDI quattro Premium Plus,2013,Delhi,First,"78,000",Diesel,Manual,"12,75,000"
3305,Toyota,Innova,2.8 ZX AT 7 STR ,2019,Delhi,First,"53,000",Diesel,Manual,"23,50,000"
3306,Maruti Suzuki,Wagon R,LXi Minor,2010,Noida,First,"63,000",Petrol,Automatic,"2,25,000"
3307,Hyundai,i20,Magna 1.2,2010,Noida,First,"65,000",Petrol,Manual,"2,55,000"
3308,Maruti Suzuki,Swift DZire,LXi,2010,Noida,First,"62,000",Petrol,Automatic,"2,65,000"
3309,Honda,Jazz,Active,2009,Noida,Second,"58,000",Petrol,Manual,"2,45,000"
3310,Toyota,Etios Liva,G,2011,Noida,First,"67,000",Petrol,Manual,"2,75,000"
3311,Hyundai,i10,Era 1.1 iRDE2 ,2011,Noida,First,"67,000",Petrol,Manual,"1,95,000"
3312,Mercedes-Benz,GLS,350 d,2016,Lucknow,Second,"68,000",Diesel,-,"56,00,000"
3313,Mercedes-Benz,CLA,200 Petrol Sport,2016,Delhi,First,"19,000",Petrol,Manual,"24,75,000"
3314,Hyundai,Creta,SX (O) 1.5 Petrol CVT,2021,Delhi,First,"6,000",Petrol,Manual,"18,50,000"
3315,BMW,X4,xDrive30d M Sport X,2020,Delhi,First,"3,000",Diesel,Manual,"69,00,000"
3316,Mercedes-Benz,A-Class Sedan,200,2021,Delhi,First,"4,000",Petrol,Manual,"44,00,000"
3317,Maruti Suzuki,Wagon R,LXi 1.0 CNG ,2021,Delhi,First,"11,000",CNG,Manual,"6,75,000"
3318,Hyundai,i20,Magna (O) 1.2,2010,Delhi,Second,"52,000",Petrol,Manual,"2,25,000"
3319,Volvo,XC90,D5 AWD,2018,Delhi,Second,"57,000",Diesel,Manual,"57,50,000"
3320,Mercedes-Benz,GLA,200 d Sport,2019,Delhi,First,"29,000",Diesel,Manual,"29,51,000"
3321,Jaguar,F-Pace,Prestige ,2017,Delhi,First,"29,000",Diesel,Automatic,"41,00,000"
3322,Maruti Suzuki,Wagon R,LXI CNG (O),2018,Delhi,First,"13,000",CNG,Automatic,"5,41,000"
3323,Mercedes-Benz,GLS,350 d,2016,Delhi,First,"18,000",Diesel,Automatic,"65,75,000"
3324,Toyota,Innova,2.5 GX BS IV 7 STR,2015,Delhi,First,"32,080",Diesel,Automatic,"8,95,000"
3325,Honda,City,VX (O) MT,2016,Delhi,First,"60,056",Petrol,Automatic,"7,23,599"
3326,Toyota,Fortuner,3.0 4x2 AT,2013,Delhi,First,"1,54,297",Diesel,Automatic,"11,74,999"
3327,Hyundai,Grand i10,Magna 1.2 Kappa VTVT ,2018,Delhi,First,"8,087",Petrol,Manual,"4,72,899"
3328,Hyundai,Creta,S 1.5 Petrol,2020,Delhi,First,"9,118",Petrol,Manual,"13,02,199"
3329,Maruti Suzuki,Swift,VDi ABS ,2015,Delhi,First,"33,242",Diesel,Automatic,"4,58,099"
3330,Maruti Suzuki,Wagon R,LXI ABS,2015,Delhi,First,"40,677",Petrol,Manual,"3,14,799"
3331,Ford,Ecosport,Titanium 1.5L Ti-VCT AT,2016,Delhi,First,"7,789",Petrol,Automatic,"7,33,799"
3332,Mahindra,Scorpio,S8,2016,Delhi,First,"46,876",Diesel,Automatic,"11,76,699"
3333,Maruti Suzuki,Alto,VXi,2019,Delhi,First,"32,787",Petrol,Automatic,"3,91,499"
3334,Datsun,Redigo,S ,2017,Delhi,First,"18,178",Petrol,Automatic,"2,48,699"
3335,Maruti Suzuki,Swift,VDi,2014,Delhi,First,"41,996",Diesel,Manual,"3,89,799"
3336,BMW,X3,xDrive20d,2013,Delhi,Second,"69,697",Diesel,Automatic,"12,16,999"
3337,Maruti Suzuki,Alto,VXi,2019,Delhi,First,"32,787",Petrol,Automatic,"3,91,499"
3338,Datsun,Redigo,S ,2017,Delhi,First,"18,178",Petrol,Manual,"2,48,699"
3339,Maruti Suzuki,Swift,VDi,2014,Delhi,First,"41,996",Diesel,Manual,"3,89,799"
3340,BMW,X3,xDrive20d,2013,Delhi,Second,"69,697",Diesel,Manual,"12,16,999"
3341,Ford,Ecosport,Titanium 1.5L TDCi,2017,Delhi,First,"46,127",Diesel,Manual,"6,73,499"
3342,Maruti Suzuki,Vitara Brezza,VDi,2019,Delhi,First,"18,028",Diesel,Manual,"8,03,199"
3343,Maruti Suzuki,Alto 800,Lxi,2017,Delhi,Second,"21,794",Petrol,Automatic,"2,78,099"
3344,Volkswagen,Polo,Highline1.2L (P),2012,Delhi,First,"1,26,108",Petrol,Automatic,"3,51,299"
3345,Maruti Suzuki,Swift,VXi,2015,Delhi,First,"71,077",Petrol,Manual,"4,32,799"
3346,MG,Hector,Smart Hybrid 1.5 Petrol,2019,Delhi,First,"8,924",Hybrid,Automatic,"16,44,899"
3347,Maruti Suzuki,Vitara Brezza,VDi (O) ,2017,Delhi,First,"35,406",Diesel,Manual,"7,38,299"
3348,Toyota,Innova,2.5 VX 8 STR BS-III,2014,Delhi,First,"69,958",Diesel,Manual,"10,59,099"
3349,Toyota,Fortuner,3.0 4x2 MT,2013,Delhi,First,"76,953",Diesel,Manual,"12,05,699"
3350,Hyundai,Verna,1.6 VTVT SX,2017,Delhi,First,"53,469",Petrol,Automatic,"8,23,599"
3351,Ford,Ecosport,Titanium+ 1.0L EcoBoost,2017,Delhi,First,"37,026",Petrol,Manual,"6,99,290"
3352,Maruti Suzuki,Swift,VDi ABS,2017,Delhi,First,"70,112",Diesel,Automatic,"4,66,290"
3353,Ford,Ecosport,Titanium 1.5L Ti-VCT AT,2016,Delhi,First,"22,197",Petrol,Manual,"7,25,990"
3354,Maruti Suzuki,Baleno,Zeta Automatic,2019,Delhi,Second,"34,079",Petrol,Manual,"6,91,790"
3355,Ford,Endeavour,Titanium 3.2 4x4 AT,2018,Lucknow,First,"67,735",Diesel,Manual,"27,75,000"
3356,Land Rover,Range Rover,3.0 V6 Petrol Vogue,2019,Delhi,First,"25,000",Petrol,Manual,"2,15,00,000"
3357,Hyundai,Grand i10,Sportz (O) 1.2 Kappa VTVT ,2017,Delhi,Second,"46,000",Petrol,Automatic,"4,75,000"
3358,Jaguar,XE,Portfolio,2017,Delhi,First,"27,500",Petrol,Manual,"30,90,000"
3359,Ford,Endeavour,Titanium 2.2 4x2 AT,2019,Delhi,First,"51,271",Diesel,Automatic,"33,75,000"
3360,Toyota,Yaris,J MT,2018,Noida,First,"12,000",Petrol,Automatic,"7,95,000"
3361,Hyundai,Grand i10,Sportz (O) 1.2 Kappa VTVT ,2017,Delhi,Second,"46,000",Petrol,Automatic,"4,75,000"
3362,Ford,Endeavour,Titanium 2.2 4x2 AT,2019,Delhi,First,"51,271",Diesel,Automatic,"33,75,000"
3363,Toyota,Yaris,J MT,2018,Noida,First,"12,000",Petrol,Manual,"7,95,000"
3364,Audi,Q3,35 TDI quattro Premium Plus,2019,Delhi,First,"40,000",Diesel,Automatic,"30,50,000"
3365,BMW,X3,xDrive 30i Luxury Line,2021,Delhi,First,"5,000",Petrol,Automatic,"61,00,000"
3366,Land Rover,Discovery,3.0 HSE Petrol,2018,Gurgaon,First,"80,000",Petrol,Automatic,"67,00,000"
3367,Jaguar,XE,Portfolio,2017,Delhi,First,"27,500",Petrol,Automatic,"30,90,000"
3368,Ford,Mustang,GT Fastback 5.0L v8,2019,Delhi,First,"8,000",Petrol,Manual,"75,00,000"
3369,Toyota,Fortuner,2.8 4x2 MT ,2017,Delhi,First,"27,000",Diesel,Automatic,"28,50,000"
3370,Mercedes-Benz,C-Class,C 300d AMG line,2019,Delhi,First,"34,000",Diesel,Automatic,"45,00,000"
3371,Mercedes-Benz,CLA,200 CDI Sport,2020,Delhi,First,"18,000",Diesel,Automatic,"33,50,000"
3372,Maruti Suzuki,SX4,VDI,2013,Ghaziabad,First,"69,000",Diesel,Manual,"3,00,000"
3373,Toyota,Etios Liva,GD,2013,Ghaziabad,First,"65,000",Diesel,Automatic,"2,50,000"
3374,Maruti Suzuki,Ritz,Vdi BS-IV,2013,Ghaziabad,First,"65,000",Diesel,Automatic,"2,41,000"
3375,Nissan,Terrano,XL (D),2015,Ghaziabad,First,"72,000",Diesel,Manual,"3,75,000"
3376,Renault,Duster,110 PS RxZ Diesel,2013,Ghaziabad,First,"75,000",Diesel,Automatic,"3,41,000"
3377,Audi,A6,35 TFSI Matrix,2017,Delhi,First,"28,000",Petrol,Automatic,"32,50,000"
3378,Audi,A6,2.0 TDI Premium,2012,Chandigarh,First,"50,000",Diesel,Automatic,"14,50,000"
3379,Jaguar,XJ,3.0 Diesel,2013,Chandigarh,First,"38,000",Diesel,Automatic,"29,00,000"
3380,Maruti Suzuki,Vitara Brezza,VDi,2018,Gurgaon,Second,"64,062",Diesel,Automatic,"7,55,000"
3381,Toyota,Land Cruiser,LC 200 VX,2018,Delhi,First,"85,000",Diesel,Automatic,"1,70,00,000"
3382,Maruti Suzuki,Wagon R,LXi CNG,2011,Delhi,Second,"59,000",CNG,Automatic,"2,65,000"
3383,Maruti Suzuki,Wagon R,LXI CNG,2021,Delhi,First,"5,000",CNG,Manual,"6,60,000"
3384,Maruti Suzuki,Baleno,Delta 1.2,2020,Delhi,First,"11,000",Petrol,Automatic,"6,30,000"
3385,Volkswagen,Polo,GT TSI,2014,Delhi,First,"19,000",Petrol,Automatic,"4,95,000"
3386,Maruti Suzuki,Swift,LXi,2011,Delhi,First,"58,000",Petrol,Manual,"2,95,000"
3387,Maruti Suzuki,Celerio,ZXi (O) AMT ,2020,Delhi,First,"21,000",Petrol,Automatic,"5,90,000"
3388,Maruti Suzuki,Ciaz,VDi (O) SHVS,2016,Delhi,First,"63,197",Diesel,Automatic,"5,90,000"
3389,Toyota,Land Cruiser,LC 200 VX,2018,Delhi,First,"85,000",Diesel,Automatic,"1,70,00,000"
3390,Maruti Suzuki,Wagon R,LXi CNG,2011,Delhi,Second,"59,000",CNG,Automatic,"2,65,000"
3391,Maruti Suzuki,Wagon R,LXI CNG,2021,Delhi,First,"5,000",CNG,Automatic,"6,60,000"
3392,Maruti Suzuki,Baleno,Delta 1.2,2020,Delhi,First,"11,000",Petrol,Automatic,"6,30,000"
3393,Maruti Suzuki,Vitara Brezza,VDi,2019,Delhi,First,"37,696",Diesel,Automatic,"8,00,590"
3394,Audi,A6,35 TFSI Matrix,2019,Delhi,First,"1,350",Petrol,Automatic,"34,50,000"
3395,BMW,3-Series,320d Sport Line,2015,Delhi,First,"13,000",Diesel,Automatic,"16,90,000"
3396,Ford,Ecosport,Titanium+ 1.5L TDCi,2017,Delhi,First,"66,000",Diesel,Automatic,"5,40,000"
3397,Jaguar,F-Pace,R-SPORT,2020,Delhi,First,"22,800",Diesel,Automatic,"46,00,000"
3398,Mercedes-Benz,GLE,300d 4MATIC LWB,2021,Delhi,First,"6,500",Diesel,Automatic,"80,00,000"
3399,Toyota,Innova,2.8 GX AT 7 STR ,2018,Delhi,First,"66,000",Diesel,Automatic,"14,95,000"
3400,Mercedes-Benz,GLE,300d 4MATIC LWB,2021,Delhi,First,"2,500",Diesel,Manual,"81,00,000"
3401,Tata,Harrier,XT Plus,2021,Delhi,First,"9,000",Diesel,Manual,"16,00,000"
3402,Mercedes-Benz,GLC,300 Progressive,2018,Delhi,First,"25,000",Petrol,Automatic,"40,00,000"
3403,Mercedes-Benz,E-Class,E 220d Expression ,2018,Delhi,First,"37,500",Diesel,Automatic,"46,00,000"
3404,Mercedes-Benz,E-Class,E 220d Exclusive ,2019,Delhi,First,"9,000",Diesel,Automatic,"49,00,000"
3405,Mercedes-Benz,C-Class,C 220d Progressive ,2019,Delhi,First,"28,000",Diesel,Manual,"35,60,000"
3406,Mercedes-Benz,CLA,200 CDI Sport,2019,Delhi,Third,"32,500",Diesel,Manual,"23,50,000"
3407,Maruti Suzuki,DZire,VDi,2020,Delhi,First,"38,000",Diesel,Automatic,"6,80,000"
3408,Mercedes-Benz,CLA,200 Petrol Sport (CBU),2018,Delhi,First,"21,000",Petrol,Automatic,"23,50,000"
3409,Mercedes-Benz,C-Class,C 220d Progressive ,2019,Delhi,First,"28,000",Diesel,Automatic,"35,60,000"
3410,Mercedes-Benz,CLA,200 CDI Sport,2019,Delhi,Third,"32,500",Diesel,Manual,"23,50,000"
3411,Maruti Suzuki,DZire,VDi,2020,Delhi,First,"38,000",Diesel,Manual,"6,80,000"
3412,Mercedes-Benz,CLA,200 Petrol Sport (CBU),2018,Delhi,First,"21,000",Petrol,Automatic,"23,50,000"
3413,Mercedes-Benz,GLA,200 CDI Sport,2015,Delhi,First,"42,000",Diesel,Automatic,"15,70,000"
3414,Maruti Suzuki,Vitara Brezza,VXi,2020,Delhi,First,"18,400",Petrol,Automatic,"8,25,000"
3415,Audi,A3,35 TDI Premium Plus + Sunroof,2018,Delhi,First,"29,000",Diesel,Manual,"24,75,000"
3416,Mercedes-Benz,CLA,200 CDI Sport,2017,Delhi,First,"55,000",Diesel,Automatic,"25,00,000"
3417,Jaguar,XF,2.2 Diesel,2014,Lucknow,First,"79,854",Diesel,Automatic,"17,00,000"
3418,Land Rover,Range Rover Sport,SDV6 SE,2019,Delhi,First,"26,000",Diesel,Automatic,"1,25,00,000"
3419,Toyota,Fortuner,4x2 AT,2014,Delhi,First,"66,000",Diesel,Automatic,"15,75,000"
3420,Mercedes-Benz,S-Class,S 350 CDI Connoisseurs Edition,2021,Delhi,First,"3,400",Diesel,Manual,"1,35,00,000"
3421,BMW,3-Series,330i Sport Line,2020,Delhi,First,"3,800",Petrol,Automatic,"45,00,000"
3422,Mercedes-Benz,GLC,220 d Progressive,2021,Delhi,First,"3,000",Diesel,Manual,"62,00,000"
3423,Ford,Ecosport,Titanium 1.5L TDCi,2016,Delhi,First,"66,000",Diesel,Manual,"6,00,000"
3424,Mercedes-Benz,E-Class,E350,2011,Delhi,First,"45,000",Petrol,Manual,"11,35,000"
3425,Audi,Q5,2.0 TDI quattro Technology Pack,2017,Delhi,First,"41,000",Diesel,Manual,"29,99,999"
3426,Mahindra,Scorpio,S5 2WD 7 STR,2021,Delhi,First,"17,000",Diesel,Manual,"15,75,000"
3427,Land Rover,Range Rover Velar,2.0 R-Dynamic S Diesel 180,2021,Delhi,Second,"9,000",Diesel,Manual,"85,00,000"
3428,Ford,Endeavour,Titanium 3.2 4x4 AT,2018,Delhi,First,"24,000",Diesel,Automatic,"31,00,000"
3429,Mercedes-Benz,GLS,400d 4MATIC,2020,Delhi,First,"6,200",Diesel,Automatic,"1,25,00,000"
3430,Mercedes-Benz,GLC,220 d Sport,2016,Lucknow,First,"36,000",Diesel,Automatic,"37,50,000"
3431,Toyota,Corolla Altis,VL AT Petrol,2018,Gurgaon,First,"65,000",Petrol,Automatic,"15,50,000"
3432,BMW,5-Series,530d M Sport ,2018,Delhi,First,"12,500",Diesel,Automatic,"58,50,000"
3433,Audi,A3,35 TDI Premium Plus + Sunroof,2018,Delhi,First,"29,000",Diesel,Manual,"24,75,000"
3434,Volvo,S60,Summum D4,2014,Gurgaon,First,"67,500",Diesel,Automatic,"14,00,000"
3435,Toyota,Innova,2.5 G BS IV 8 STR,2015,Gurgaon,First,"79,000",Diesel,Manual,"9,50,000"
3436,Mercedes-Benz,GLC,220 d Sport,2016,Lucknow,First,"36,000",Diesel,Automatic,"37,50,000"
3437,BMW,3-Series,330i Sport Line,2020,Delhi,First,"3,800",Petrol,Manual,"45,00,000"
3438,Mercedes-Benz,GLC,220 d Progressive,2021,Delhi,First,"3,000",Diesel,Manual,"62,00,000"
3439,Land Rover,Range Rover Sport,SDV6 SE,2019,Delhi,First,"26,000",Diesel,Automatic,"1,25,00,000"
3440,Toyota,Fortuner,4x2 AT,2014,Delhi,First,"66,000",Diesel,Manual,"15,75,000"
3441,Mercedes-Benz,S-Class,S 350 CDI Connoisseurs Edition,2021,Delhi,First,"3,400",Diesel,Manual,"1,35,00,000"
3442,Ford,Ecosport,Titanium 1.5L TDCi,2016,Delhi,First,"66,000",Diesel,Manual,"6,00,000"
3443,Maruti Suzuki,Wagon R,LXI CNG,2020,Delhi,First,"3,000",CNG,Automatic,"6,35,000"
3444,Volvo,XC40,Momentum,2019,Delhi,First,"60,000",Diesel,Automatic,"30,00,000"
3445,Honda,Accord,2.4 Elegance AT,2008,Delhi,First,"75,284",Petrol,Automatic,"3,25,000"
3446,Honda,CR-V,2.4 AT,2009,Delhi,First,"52,000",Petrol,Automatic,"3,65,000"
3447,Hyundai,i10,1.2 L Kappa Magna Special Edition,2011,Delhi,First,"60,000",Petrol,Automatic,"1,95,000"
3448,Toyota,Corolla Altis,1.8 GL,2009,Delhi,Second,"50,000",Petrol,Automatic,"2,75,000"
3449,Toyota,Innova,2.7 ZX AT 7 STR,2017,Delhi,First,"18,000",Petrol,Automatic,"18,75,000"
3450,Toyota,Land Cruiser,LC 200 VX,2013,Delhi,First,"1,25,000",Diesel,Automatic,"70,00,000"
3451,Jeep,Compass,Longitude Plus 2.0 Diesel 4x4 AT,2020,Delhi,First,"12,000",Diesel,Automatic,"25,00,000"
3452,Maruti Suzuki,Ertiga,ZXi,2012,Delhi,First,"64,000",Petrol,Automatic,"4,85,000"
3453,Hyundai,Elite i20,Asta (O) 1.2 MT,2020,Delhi,First,"13,000",Petrol,Manual,"10,25,000"
3454,MINI,Countryman,Cooper S,2014,Delhi,First,"31,000",Petrol,Manual,"21,00,000"
3455,Volvo,S90,Inscription D4 ,2018,Delhi,First,"21,000",Diesel,Manual,"51,00,000"
3456,Mercedes-Benz,GLA,200 CDI Sport,2015,Delhi,First,"40,000",Diesel,Automatic,"19,50,000"
3457,Hyundai,Elite i20,Asta (O) 1.2 MT,2020,Delhi,First,"13,000",Petrol,Automatic,"10,25,000"
3458,MINI,Countryman,Cooper S,2014,Delhi,First,"31,000",Petrol,Manual,"21,00,000"
3459,Volvo,S90,Inscription D4 ,2018,Delhi,First,"21,000",Diesel,Automatic,"51,00,000"
3460,Mercedes-Benz,GLA,200 CDI Sport,2015,Delhi,First,"40,000",Diesel,Automatic,"19,50,000"
3461,Mercedes-Benz,E-Class,280 Elegance,2008,Delhi,Second,"57,000",Petrol,Manual,"3,75,000"
3462,Jaguar,F-type,Coupe R-Dynamic 2.0,2022,Delhi,First,"3,001",Petrol,Automatic,"80,00,000"
3463,Volkswagen,Polo,Comfortline 1.0L (P),2019,Gurgaon,First,"35,974",Petrol,Automatic,"7,00,000"
3464,Ford,Endeavour,Titanium Plus 3.2 4x4 AT,2019,Gurgaon,First,"17,116",Diesel,Automatic,"33,00,000"
3465,Ford,Endeavour,Sport 2.0 4x4 AT,2020,Delhi,First,"54,000",Diesel,Manual,"35,50,000"
3466,Mahindra,XUV500,W6 1.99,2017,Delhi,First,"23,000",Diesel,Manual,"10,25,000"
3467,Mahindra,Scorpio,S11 2WD 7 STR,2021,Delhi,First,"40,000",Diesel,Manual,"19,75,000"
3468,Maruti Suzuki,Swift,VXi ,2020,Delhi,First,"34,000",Petrol,Automatic,"6,65,000"
3469,Hyundai,Grand i10 NIOS,Sportz 1.2 Kappa VTVT,2020,Delhi,First,"23,000",Petrol,Automatic,"6,85,000"
3470,Toyota,Fortuner,2.8 4x4 MT ,2019,Delhi,First,"16,000",Diesel,Automatic,"33,50,000"
3471,Hyundai,Creta,SX 1.6 CRDi (O),2019,Gurgaon,First,"37,000",Diesel,Automatic,"13,80,000"
3472,Toyota,Camry,Hybrid,2012,Delhi,First,"89,000",Petrol,Manual,"12,90,000"
3473,Mercedes-Benz,GLC,200 Progressive,2021,Delhi,First,"14,000",Petrol,Manual,"61,50,000"
3474,Toyota,Fortuner,2.8 4x4 AT ,2018,Delhi,First,"39,000",Diesel,Automatic,"32,50,000"
3475,Ford,Endeavour,Titanium Plus 3.2 4x4 AT,2020,Delhi,First,"30,000",Diesel,Automatic,"34,50,000"
3476,Volvo,S90,Momentum D4 ,2019,Delhi,First,"14,800",Diesel,Automatic,"48,75,000"
3477,Mercedes-Benz,GLS,350 d,2018,Delhi,First,"37,570",Diesel,Automatic,"79,75,000"
3478,Hyundai,Verna,SX (O) AT Anniversary Edition 1.6 VTVT,2019,Delhi,First,"40,000",Petrol,Manual,"11,85,000"
3479,Honda,Mobilio,V Petrol,2014,Noida,First,"52,000",Petrol,Automatic,"4,75,000"
3480,Mercedes-Benz,E-Class,E 250 CDI Avantgarde,2015,Delhi,First,"44,000",Diesel,Manual,"22,50,000"
3481,Volkswagen,Polo,Comfortline 1.0L (P),2019,Gurgaon,First,"35,974",Petrol,Automatic,"7,00,000"
3482,Ford,Endeavour,Titanium Plus 3.2 4x4 AT,2019,Gurgaon,First,"17,116",Diesel,Manual,"33,00,000"
3483,Ford,Endeavour,Sport 2.0 4x4 AT,2020,Delhi,First,"54,000",Diesel,Manual,"35,50,000"
3484,Mahindra,Scorpio,S11 2WD 7 STR,2021,Delhi,First,"40,000",Diesel,Manual,"19,75,000"
3485,Toyota,Fortuner,2.8 4x4 MT ,2019,Delhi,First,"16,000",Diesel,Manual,"33,50,000"
3486,Jaguar,F-type,Coupe R-Dynamic 2.0,2022,Delhi,First,"3,001",Petrol,Automatic,"80,00,000"
3487,Hyundai,Grand i10 NIOS,Sportz 1.2 Kappa VTVT,2020,Delhi,First,"23,000",Petrol,Automatic,"6,85,000"
3488,Hyundai,Creta,SX 1.6 CRDi (O),2019,Gurgaon,First,"37,000",Diesel,Automatic,"13,80,000"
3489,Maruti Suzuki,Swift,VXi ,2020,Delhi,First,"34,000",Petrol,Automatic,"6,65,000"
3490,Mercedes-Benz,GLC,200 Progressive,2021,Delhi,First,"14,000",Petrol,Manual,"61,50,000"
3491,Toyota,Camry,Hybrid,2012,Delhi,First,"89,000",Petrol,Automatic,"12,90,000"
3492,Toyota,Fortuner,2.8 4x4 AT ,2018,Delhi,First,"39,000",Diesel,Automatic,"32,50,000"
3493,Ford,Endeavour,Titanium Plus 3.2 4x4 AT,2020,Delhi,First,"30,000",Diesel,Manual,"34,50,000"
3494,Audi,A3,35 TDI Premium,2017,Delhi,Second,"39,000",Diesel,Automatic,"17,00,000"
3495,Audi,A6,2.0 TDI Technology Pack,2014,Delhi,Second,"55,000",Diesel,Manual,"14,75,000"
3496,Audi,Q3,35 TDI quattro Premium Plus,2019,Delhi,First,"40,000",Diesel,Automatic,"40,50,000"
3497,BMW,3-Series,320d Luxury Line,2019,Delhi,First,"35,000",Diesel,Manual,"30,00,000"
3498,Audi,Q5,35 TDI Technology,2018,Delhi,First,"32,000",Diesel,Automatic,"42,00,000"
3499,Kia,Seltos,HTX Plus AT 1.5 Diesel ,2019,Delhi,First,"21,854",Diesel,Manual,"15,50,000"
3500,Toyota,Innova,2.5 VX BS IV 8 STR,2014,Delhi,First,"75,284",Diesel,Automatic,"8,50,000"
3501,Maruti Suzuki,Ertiga,ZXi,2012,Delhi,First,"64,000",Petrol,Manual,"4,90,000"
3502,Maruti Suzuki,Baleno,Sigma 1.2,2016,Delhi,First,"13,000",Petrol,Manual,"5,20,000"
3503,Volvo,S90,Inscription D4 ,2018,Delhi,First,"21,000",Diesel,Manual,"51,00,000"
3504,Mercedes-Benz,GLA,200 CDI Sport,2015,Delhi,First,"40,000",Diesel,Manual,"19,50,000"
3505,Mercedes-Benz,CLA,200 CDI Sport,2017,Delhi,First,"28,000",Diesel,-,"22,75,000"
3506,Maruti Suzuki,S-Presso,VXi (O) CNG,2020,Delhi,First,"25,000",CNG,Automatic,"5,15,000"
3507,BMW,3-Series,320d Luxury Line,2019,Delhi,First,"35,000",Diesel,Automatic,"30,00,000"
3508,Mahindra,Scorpio,S6 Plus,2015,Delhi,First,"55,000",Diesel,Automatic,"7,95,000"
3509,Audi,A3,35 TDI Premium,2017,Delhi,Second,"39,000",Diesel,Manual,"17,00,000"
3510,Audi,A6,2.0 TDI Technology Pack,2014,Delhi,Second,"55,000",Diesel,Manual,"14,75,000"
3511,Hyundai,Aura,S 1.2 CNG Petrol,2020,Delhi,First,"21,000",CNG,Manual,"8,80,000"
3512,Audi,Q3,35 TDI quattro Premium Plus,2019,Delhi,First,"40,000",Diesel,Manual,"40,50,000"
3513,Skoda,Rapid,Ambition 1.5 TDI AT,2017,Delhi,First,"75,000",Diesel,Automatic,"5,75,000"
3514,Audi,Q5,35 TDI Technology,2018,Delhi,First,"32,000",Diesel,Manual,"42,00,000"
3515,Toyota,Innova,2.5 VX BS IV 7 STR,2015,Delhi,First,"75,286",Diesel,Manual,"9,75,000"
